"","X80865","X2000","X2698753","X1190","X2029","X1649510","X76890","X102115","X186831","X41707","X2044","X2847307","X872","X44","X816","X881616","X2304691","X1298","X1676142","X773","X543311","X2019","X896","X2894574","X1395974","X441","X2892397","X261963","X60919","X2755140","X748770","X1658781","X1649479","X252306","X42255","X74385","X1747770","X1802983","X1763827","X204286","X349742","X2792240","X44249","X1434026","X190972","X2055880","X81466","X1854","X1511648","X2781120","X1849828","X146918","X1278221","X2767353","X141450","X447237","X246875","X2733","X157","X1742989"
"MM-0025-06",0.0934346319070967,0.0590547186657327,0.0431782790766188,0.041031108051478,0.0381853736844162,0.0354042723968651,0.0352885340916948,0.0343351961689118,0.0330816150453784,0.0320929543930954,0.0295279229934435,0.0294952306799701,0.0272387095028664,0.0271233469714141,0.0269444786816054,0.0259520602921415,0.0250689920546405,0.0217212240002164,0.0215705387392641,0.0200009319188209,0.0191246276082454,0.0177226158660682,0.0170082700279876,0.0159140169609225,0.0158234554948639,0.0140599494358885,0.0135004223696591,0.013245272015079,0.0122002453050832,0.0120826281313224,0.0116313238959017,0.0107880876725177,0.0099959566747934,0.00988698229654859,0.009800930115107,0.00966377270800578,0.0098114517792134,0.00918390967001055,0.0089798645410901,0.0077950500079664,0.00636260059462433,0.00579067299569814,0.00535703012502743,0.00465470904592556,0.00409217578995151,0.00363786536478609,0.00346012439613164,0.0033545319813496,0.00302385110943433,0.00239292703676871,0.00222570773222064,0.00167519923522533,0.00164551311149657,0.00123103470044822,0.000902984244559548,0.000592595153420894,0.000618523539968796,0.000438152155287737,0.000296861237287575,0.000284460704590752
"MM-0026-01",0.0929546071940461,0.0596972844905039,0.043349654745562,0.0405853201673,0.0381168401762059,0.0353821515586213,0.0350663313244666,0.0344437661502421,0.0330951774492252,0.0319746811395423,0.0295993741677199,0.0294892605994897,0.0273499112738748,0.0273710869600729,0.0271206088433296,0.0259226700241221,0.0248941366944996,0.0215689489417905,0.0216070651769471,0.0198452480852642,0.0192801597735775,0.0176792778970003,0.016908482919389,0.0159670724129815,0.0157698360215363,0.0141483834783666,0.0134907271670138,0.0133727483439101,0.0123145690536102,0.0119424819961291,0.0115431690563933,0.0109502498428462,0.0100524007480462,0.00991990145440663,0.00988420529767267,0.0097541260824557,0.00966639823963496,0.00916120686890859,0.00898696122247841,0.00762687714895401,0.00649065032952393,0.00576583684194286,0.00534353315719196,0.00466228108121844,0.00403064061290906,0.00365855355542796,0.00344800673265817,0.00334212830166762,0.00289622885229596,0.00240797803052808,0.0022627733251696,0.00172854101337154,0.00168558462136966,0.00122697976027913,0.000924469957448971,0.000593524233152775,0.000615304938956547,0.000430773959230149,0.000328525645873555,0.000289199371505634
"MM-0026-06",0.0932261348093011,0.059380666094093,0.0434968060218561,0.0407496088858814,0.0382380923463088,0.0355451162064389,0.0351973788847536,0.0340876558311428,0.0331673447905913,0.0323634281550113,0.0297073222924926,0.0297788940073509,0.0272254465641239,0.0271632731552571,0.0271386929703563,0.0258836576471847,0.0248317703227523,0.021603813687982,0.0213623495186621,0.020025621228026,0.0190575957109023,0.0178415995049262,0.0168562232690489,0.0158397603287383,0.0156474565292201,0.0140974589872385,0.0135725997449444,0.0132451049284717,0.0121050181170422,0.0122156289490959,0.0117775233005694,0.0108319091285023,0.00986460655799333,0.00978146769729936,0.00985593119861657,0.0098183379746506,0.00982773628064209,0.00906213581564283,0.00888718273487813,0.00771673216562996,0.00640892173958306,0.00587466419129746,0.00525437599585896,0.00462035181474059,0.0040745271206193,0.00359593646166792,0.00344484061918932,0.00336965417125738,0.0028982929784533,0.00250501002004008,0.00221872316060693,0.00172061294305783,0.00161506273730723,0.00118274066169858,0.000907298001486378,0.000604383369914432,0.000610889889447004,0.000415694303469855,0.000315204724022359,0.000273996766982739
"MM-0027-01",0.0934528511659206,0.0592235912402352,0.043313328359519,0.0407322478715,0.0381854537874133,0.0357744338628983,0.0353415108692472,0.0342123452997455,0.0330571220632552,0.0319416710553264,0.0294725928201527,0.0295219652418151,0.0274528950525176,0.0272238618742503,0.0270282007958103,0.0260901247842242,0.0248516998741918,0.0215798626349513,0.0214509457561661,0.0198714854150209,0.0192017576582112,0.0178015009216185,0.016895882705755,0.0159692354954797,0.0157182590186957,0.0143038305684777,0.0133236965680681,0.0133022104216039,0.0121698447877352,0.0120811572895638,0.0116761205711109,0.0107654736826706,0.00995814315807952,0.00994214283624448,0.00992659966646186,0.00975745340706282,0.00965413704321367,0.00906852526405102,0.00901229556160215,0.00770255493139062,0.00635029916030311,0.00578937359197168,0.00530936393692033,0.00469769449076919,0.0041038539746628,0.00355435720764212,0.00347481275051932,0.00336555340998859,0.00294131630533368,0.00247684982006495,0.00215684338336405,0.00168917683372831,0.0016169468094444,0.00124208212645191,0.000947219052634659,0.000633612744667778,0.000583326018900494,0.000452123379853126,0.000305834723075573,0.000287548640978379
"MM-0027-06",0.0930716866366763,0.0592074984838853,0.0433741088692187,0.0410785267334012,0.0382593541316649,0.0354753428577596,0.0351815194845976,0.0340775930434879,0.0331035198229819,0.032136757373609,0.0295306415306109,0.0293879074275346,0.0273053820504555,0.0272294892834539,0.027199201803045,0.0262035444010981,0.0248959607641357,0.0217714764345996,0.0216388381583262,0.0198389959317299,0.0192196691771623,0.0177195685670262,0.0168464536145497,0.0162051945465825,0.0157735109177664,0.01419716940867,0.0133216175324825,0.0133028184067114,0.0121846185552941,0.0120516321470621,0.0116443177553565,0.0107823430255592,0.00987894059267377,0.00978250804010759,0.00990191730194947,0.00977241221330463,0.00977484913701569,0.00903472059277125,0.00895673903401737,0.00771773739292331,0.00634853439926697,0.00576367270861285,0.00527002159114408,0.0046935150674993,0.00406409248612868,0.00361987610679853,0.00341621891094576,0.00338836835424794,0.00297165439965688,0.00244458261415073,0.00225798388427537,0.00169018065959866,0.00161045844105116,0.00121846185552941,0.000920809030821515,0.000617586094774052,0.000596001913333245,0.000456052865926724,0.000316103818520202,0.000285120074193883
"MM-0028-01",0.0930390517338617,0.0593732988735171,0.0433330554315896,0.0406976886748501,0.0382535837064573,0.0353901740482274,0.0352694093934059,0.0339704230808841,0.033358017547043,0.0320093767317774,0.0296792932141298,0.0295297166873458,0.0273406274367487,0.0273479836593775,0.0272517397466517,0.025868769892452,0.0248229602420688,0.0216634626230328,0.0213851522002462,0.0199040993776636,0.0191966759682015,0.0177462740732386,0.0170045216248425,0.0159838457351073,0.0159041533232962,0.0141123000946501,0.0134036506480832,0.0132779818448426,0.0121629010980388,0.0120715613337322,0.0116890377570387,0.01077502709542,0.0101172581887018,0.00999465447822313,0.00977458081791387,0.00975619026134207,0.00971511801833171,0.00922592921352172,0.00890102938075318,0.00779085278236861,0.00635332427700592,0.00581202889524249,0.00529157614426043,0.00453572426915928,0.00406983016934024,0.0035953538097877,0.0034825583961473,0.00336853694540212,0.00297313997910833,0.00232027522080928,0.00227368581082738,0.00168764007473922,0.00165576311001476,0.00125239690253986,0.000978990628172371,0.000624665904888946,0.000605049311212355,0.000454859765875954,0.000293022868044078,0.000269115144500733
"MM-0028-06",0.0932689536190353,0.0593025101613705,0.0432698935196982,0.0406705460196251,0.0378832183869634,0.0356133582859554,0.0351998019942603,0.0341356255769946,0.0331863259074219,0.0321195386549813,0.0295969497090485,0.0296162698893424,0.0273297004432154,0.0272414542143057,0.027070705593871,0.025779386516394,0.0247240869387227,0.021719537819514,0.0215420010276247,0.0199901205996984,0.0194684757317649,0.0177296595053198,0.0169709508035106,0.0160890106814489,0.0158994640477553,0.0140812784319951,0.0135664217355161,0.0132849737036681,0.0122416839678011,0.0120839895232406,0.011513783121055,0.0107169562256931,0.00993266133917046,0.0100276957395347,0.00983083876735161,0.00978279940013451,0.00964755813807767,0.00921363733201886,0.00896038632005915,0.00778916566062485,0.0063767038310351,0.00572086203511469,0.0052932072334755,0.0047183013279752,0.00406089303094988,0.00354394766633109,0.00355282450592555,0.00340870640427425,0.00294293340908236,0.00245575156545677,0.00223121974042032,0.00168451085480832,0.00158164394891953,0.00119262950786801,0.000898649467180757,0.000606235927598408,0.000594226085794133,0.000444886313793147,0.000304423381386625,0.000282492365917949
"MM-0029-01",0.0935389285257944,0.0592381889120338,0.043660686958253,0.0407081006873148,0.0380764396318869,0.0357155592270457,0.0350948809456596,0.034340112383256,0.0329215783577544,0.032234412097692,0.0295529779185623,0.029563006831547,0.0271698110404217,0.0272281273122216,0.0270524356143786,0.0259912280441094,0.0248289884615499,0.0216230792774428,0.0214949320559717,0.0199185355112666,0.0191559666832082,0.0177158890668505,0.0169388340311476,0.0160626041892627,0.0157557937401754,0.0140282206182565,0.0133919418055609,0.0132727091734096,0.0122137302504702,0.0121520710076755,0.0117052272180241,0.0108096824326131,0.00997208247778039,0.00987996505480987,0.00980456248681384,0.00974810342112223,0.00964669996761033,0.00910365290155025,0.00895433353044481,0.00764723187143974,0.00632935841700666,0.00575511028832753,0.00528412281926859,0.00466493030276917,0.00405390949314617,0.00362043758747441,0.00344140291863654,0.00343731706519833,0.00291767079610254,0.00244891197437353,0.00229513530860822,0.00169451485319157,0.00167259982111391,0.00122798467879249,0.000966861499968799,0.000621421163829351,0.000586134247772096,0.000450929643089559,0.000320925215510197,0.000286009740674597
"MM-0029-06",0.093218586773414,0.0594051090615812,0.0435617380405485,0.0407250861785532,0.0379780682973272,0.0355869500456267,0.0351304946477592,0.0340228747425377,0.0331092107200735,0.0320829393016006,0.0295460716778088,0.0295347732768715,0.0272140817243469,0.0272577688746378,0.0270397097365477,0.0260876311508965,0.0248922603317286,0.0216899168927288,0.0215995296852303,0.020070479425047,0.0193025647746741,0.0176594006650239,0.0168975118284842,0.0162105690514955,0.0157439450927844,0.0141998302980179,0.0134612914900821,0.0133230743852823,0.0122655440575495,0.0120569002535738,0.0116294440847787,0.0108223616444898,0.0100103832304614,0.0098864774335155,0.00984467335004743,0.00981492089424584,0.00963791261289456,0.00907713531303915,0.00888054313672986,0.00773563850841524,0.00638171346276028,0.00566991420370942,0.00534941623045424,0.00461539678289332,0.00402524364060088,0.00358234632385812,0.00341738967017331,0.00334620974426823,0.00300273835577384,0.00246342801769932,0.00220620108969311,0.00170191579452427,0.00161793101422356,0.00121420148739682,0.000932118077328516,0.000606724130333834,0.000589399915563284,0.000455702171138385,0.000312212479234481,0.000279823729880843
"MM-0030-01",0.0931626106450578,0.0591421154741658,0.0433209994874028,0.0410701312738258,0.0381960333895548,0.0354034012449172,0.0352662840123654,0.0341881201495617,0.0330774370408961,0.0320763806682806,0.029614640231537,0.0296330789791907,0.0273651130177894,0.0273590785185573,0.0272246432856641,0.0261099371775105,0.0248343110898339,0.021657147244128,0.0216688809926349,0.0198702649715088,0.019129697815746,0.0179127404706038,0.0168144616103598,0.016006844463129,0.015822121736635,0.0141270979523268,0.0133003715575277,0.013190074321563,0.012127331956797,0.0121447649545787,0.0116214397711718,0.0107296748846489,0.00999447172820347,0.0098680824942865,0.00987009399403054,0.00975108025917504,0.00971286176403834,0.00908326234415487,0.0088361831255957,0.00763867027797921,0.0064418279302774,0.00579580126248429,0.00523425758394072,0.00468712965356275,0.0040917257293279,0.00357845804464121,0.00345005731098021,0.00338334256946966,0.00295455787403251,0.00247749718473848,0.00229813845756188,0.00168563678550272,0.00163300254220043,0.00122198609450227,0.00093300063127567,0.000622894420736685,0.000558191178970172,0.000444876693389441,0.000296025712330728,0.000277586964677059
"MM-0030-06",0.0936736699880666,0.0593668738843285,0.0434717396092561,0.0409576776280536,0.0381399393140449,0.0353924698131754,0.0352248108905976,0.0340162694903497,0.0332046852450286,0.0321457219031589,0.0295544053203765,0.0294167441952207,0.0270247280473653,0.0271845793240387,0.0271545815266167,0.0260931526123561,0.0248743379938131,0.0216789561752726,0.0216115638632561,0.0199879844438819,0.0191558537619704,0.017843347392575,0.0169204014609338,0.0161236106499578,0.0158047299540746,0.0140726653495031,0.0133403903494209,0.0132019073668016,0.0122173221253891,0.0119872020355766,0.0116551716202756,0.0106845579557446,0.0100147441228973,0.00994899552580797,0.00988571250110951,0.0096695639881784,0.00968312463632807,0.00894879499258685,0.00887441689212956,0.00769833886169454,0.00644911551699766,0.0058536797846076,0.00533138936647939,0.00464061816830983,0.00402299228440213,0.00359069525853992,0.00343248769679377,0.00334290523325959,0.00293156557271959,0.00246392867592188,0.00222065886669143,0.0017423378228667,0.00163549635259658,0.00120566489912521,0.000962806018626578,0.000603654307026224,0.000592970159999211,0.000447912317670922,0.000316826052224111,0.000290115684656579
"MM-0031-01",0.0933149191423314,0.059418468779519,0.0435387446402,0.0409696882794429,0.0377843099520904,0.0354441731789258,0.0349026903082742,0.0343127821402472,0.0331556062029661,0.0320330197638103,0.0295325134993378,0.0295702474972926,0.0274093472144134,0.027135146829275,0.0269860975373535,0.0260962040855857,0.0249339969485774,0.0218027040182934,0.0215700110309054,0.0199254376200413,0.0191059809644558,0.0178035291350487,0.016949482981338,0.0161029836272183,0.0157967093438184,0.0141634561323407,0.0133811045747441,0.0132697892807774,0.0121792767398832,0.012137140442167,0.0116233291700156,0.0106724324215542,0.0100190053569699,0.00997749795921961,0.00993033046177609,0.00979763256896831,0.00965927457646732,0.00906496410867895,0.00891843041662107,0.00760277168792977,0.00640471725286432,0.00584310958330346,0.00532112261159515,0.0046400239485107,0.00400231938307429,0.00362309270362838,0.00343882501361568,0.00337341941716067,0.00294262294050984,0.00247031906610871,0.00224328617841389,0.00165652251021648,0.00162947981168219,0.00120685903458824,0.000955927948188705,0.000590537067992891,0.000604372867242991,0.000444003375935017,0.000310047683195416,0.000284262784592957
"MM-0031-06",0.0933467306855275,0.0592759682121171,0.0431599567564404,0.0410568232704274,0.0380497342736561,0.0354408037157274,0.0353101743066583,0.0343811379493586,0.0330126642599504,0.0320402589388398,0.0296685513877807,0.0294104276754601,0.0272576550140009,0.0274389686337888,0.02714270113402,0.0258489474665994,0.0248671368280358,0.0218255616672702,0.0215407895554995,0.0199403180355845,0.0192035681684346,0.0177488790690408,0.0168010320768352,0.0160642822096853,0.015827581720452,0.0143206408574305,0.0134313158404879,0.0132735155143324,0.0122248226183254,0.0120664997745336,0.0116390803480594,0.0106504769802243,0.0100359962399631,0.00987662836089875,0.00969217963529314,0.00973711615201292,0.00963940535402921,0.00901029411995228,0.00893400654505591,0.00766533372417653,0.00634493165730576,0.00581091863303116,0.00535789584237942,0.00461853338704815,0.00403070104623706,0.00363202008975808,0.00346429192851332,0.0033979321887062,0.00304157516076561,0.00242082420886911,0.00223533044799095,0.00170549756480656,0.00163443516627295,0.00118716006962025,0.000983378191472408,0.000599850246445443,0.000587832340811083,0.000442572437926211,0.000331798699035589,0.000298880087950169
"MM-0032-01",0.0932033701649344,0.0592389876450132,0.0433664768786646,0.0408900943065231,0.0383280378727425,0.0355628119956461,0.0351246513889773,0.0341128838800958,0.0332965343699055,0.0319616540114134,0.0294991424454421,0.0294787439069566,0.0273144589736435,0.0271312800980435,0.0270256156686886,0.0262370081708386,0.0248242053953318,0.0215294334591515,0.0216375457131247,0.0200533952143397,0.0191746261763837,0.0177956849747629,0.0169389463583713,0.0161344280005026,0.0158476245493963,0.0140305227411066,0.0134438607742632,0.0133749137141822,0.0122509542436304,0.0120681833388001,0.0116757154583388,0.010854470298912,0.0100548475902799,0.00990267449317791,0.00973255068220872,0.00972520720835394,0.00973418256528756,0.00903328878292528,0.00885337367348304,0.00775919606912004,0.00638066283826896,0.00578706536834049,0.00530810768470061,0.00465045880392762,0.00402993526319826,0.00362767608426391,0.00343470591019095,0.00335555958086715,0.00296880329118179,0.00241314710283638,0.00220997765952065,0.00169756637276452,0.00158129470339709,0.00117781161215361,0.000943636390339905,0.000623379336117326,0.000578910522218904,0.000451215671299583,0.000295778808039962,0.000271300561857344
"MM-0032-06",0.0931180313376928,0.0591577560605819,0.0435567843884791,0.040833207601482,0.0381006353649556,0.0356833127460204,0.0352139138342245,0.0345147220753647,0.0330513259905932,0.0320103071496242,0.0293999912498809,0.029548007283043,0.0272324967974155,0.0271601243171125,0.0271454044906102,0.0258116246558729,0.0248335739616082,0.0216908910033647,0.0215686346665816,0.0199543603601614,0.0191635785697317,0.0177079512822809,0.0168227172717946,0.0160491086122843,0.0158413955049739,0.0141608819792933,0.0134326594514984,0.0132977277085605,0.012186380807636,0.011999111903801,0.0117480570851227,0.0108235702039636,0.00995591820846627,0.00974534291266931,0.00974902286929489,0.00992606967139214,0.0097825513629946,0.0091070748801663,0.00899095180442584,0.00769438042001389,0.00645505280533316,0.00580901597550948,0.00519446321903797,0.00472220211875547,0.00410274275344986,0.00364233929118311,0.00350658978010624,0.00341172867598023,0.00299916464984599,0.00238583854558301,0.00221819607708446,0.00172957961402162,0.00165025610453694,0.0012045724687725,0.000906087098031182,0.000621503785653158,0.000604739538803303,0.000472261100282498,0.000312796313174122,0.000263321340763575
"MM-0033-01",0.0931554144233664,0.05918849583219,0.0432530496008013,0.0411245228130653,0.0381765531718779,0.0353500614049342,0.0351737053682032,0.0341251595063097,0.0329130447523423,0.0320339285571572,0.0296469948878061,0.0295606816613698,0.0272744467561944,0.0273122753924721,0.0272584628253729,0.0260255689613375,0.0248459548667073,0.0215740442275366,0.0215671178575139,0.0198983954797444,0.0192297343737096,0.0177645407150678,0.0169248515492425,0.0160164314808846,0.0158017140101818,0.014016841735109,0.0134483465955559,0.0135048231511254,0.0121914768352883,0.0121754929044667,0.0116672039043415,0.0108861224848619,0.0101252873777562,0.0099132338955237,0.00994893134102516,0.00984397019529699,0.00967400773089454,0.0090879302674378,0.00893075494769259,0.00759449833101122,0.00630139832754804,0.00568761538400062,0.00533437051284442,0.00475841620557466,0.00400610586157383,0.00361929473569238,0.00349355447989621,0.00330387850081385,0.00300444619675686,0.00237361372699979,0.00218553614099958,0.00165486963772421,0.00163568892073835,0.00122330350554243,0.000948912693105864,0.000610586157383111,0.000602061394278286,0.000442222086062812,0.000314883437184484,0.000284513968623544
"MM-0033-06",0.0932633150104612,0.0595944225612344,0.0434360728807034,0.0406480689439613,0.038022828990054,0.0355160847928806,0.0349392563921753,0.0342805988462538,0.0328537310736565,0.031820805797975,0.0293824761320481,0.0294893458900082,0.0274073978018814,0.0271511786750565,0.0272356907430668,0.0259063024986507,0.0248671170697833,0.0218407801581762,0.0216127317206881,0.0199752545087635,0.0192374507404196,0.0177077375940532,0.0170768035836694,0.0160698132283297,0.0158355046376556,0.0140808731303941,0.0135022561144928,0.0133913619723417,0.0122417295551222,0.0121133964148103,0.0117149823799046,0.0108336422420828,0.00990982249335641,0.00988344041921563,0.00985526972987886,0.00967909113307431,0.0097537658175067,0.00901014904977582,0.00901640920296177,0.00775767125878713,0.00641129117000922,0.00573698324112277,0.00532560174604615,0.00467857019889848,0.00405523780309761,0.00359019785214144,0.00343101109969875,0.00340686479455295,0.00292617446063191,0.00250406127437938,0.00223308607218761,0.00167772105383419,0.00164731459550244,0.00123369733143084,0.00094260020828424,0.000619308011609901,0.000589348707077148,0.000421218878654532,0.000340284041036198,0.000299593045327533
"MM-0034-01",0.0930726580059052,0.0592682704857883,0.043605056373286,0.0409220404744872,0.0383380968673572,0.0354914964869657,0.0349874950031853,0.0340918123662956,0.0330152651969407,0.0319548460750668,0.0296277992242409,0.0296658153361604,0.0273364644785514,0.027291536346283,0.0269672473915763,0.0259707644579306,0.0247600088934662,0.0216513277415089,0.0216144636329809,0.0198760905152105,0.019163576417569,0.0177420042324605,0.0168653296515305,0.0159028308179339,0.015836014621227,0.0140930334898906,0.0135671439416718,0.013405863466862,0.012120803683646,0.0119986913241473,0.0118155227848991,0.0107193915578887,0.0100650536315179,0.00986345303800574,0.00981622089895433,0.00995042929406384,0.0096912285309768,0.00901039452660149,0.00881743395852557,0.00772821475186423,0.00647368305852292,0.0057997610744966,0.00533262369924417,0.0047474059763632,0.00403777188720044,0.00361153063234618,0.00348308225419416,0.00339034598117857,0.00298368878397978,0.00248314331037391,0.00224813461850832,0.00171014903467876,0.00160819673453119,0.00121881958820487,0.000940610769158104,0.000618625821234418,0.000602497773753446,0.000433153275203242,0.000288000847874496,0.000292032859744739
"MM-0034-06",0.0936801445712964,0.0593200853566222,0.0436079050404284,0.0410912155017534,0.0379875180104713,0.035250782841975,0.0349589259137988,0.0341861309324203,0.0332479723190503,0.0321978144330169,0.0294169383747061,0.0293899267854166,0.0272079174262304,0.0271308355738678,0.027110412177088,0.0262809587401268,0.0247650156436631,0.0216132243470607,0.0215282366636866,0.0200920106965894,0.0191248640361771,0.0176695323108019,0.0167241266856714,0.0159934961363545,0.0157497330134985,0.0141876725694675,0.0134880065249459,0.0131091854556427,0.0122514027908901,0.0119839221749995,0.0117829823034561,0.0108197885585496,0.0100568758659356,0.00983419495911038,0.00980191281581324,0.00996661762855375,0.0097610660222536,0.00923993999474262,0.00894742424731548,0.00760936234861157,0.00634245292901157,0.0057864094811996,0.00534829467930985,0.00460844066047948,0.00404844429716174,0.00357080034021426,0.00345287169429206,0.0033428488793814,0.00291132227000126,0.00243763122855955,0.00228676162008924,0.00170897713699553,0.00166813034343589,0.00119378048274322,0.000936840974868022,0.000598866699124495,0.00058437267560333,0.000424279597619554,0.000296468662932918,0.000272092350647323
"MM-0035-01",0.0932150100425131,0.0593701606039239,0.0435549733598228,0.0408348309010799,0.0380531147047893,0.0355008015483888,0.035036546465286,0.0342649675947772,0.033060737860438,0.0322259505513846,0.0295128917969614,0.0295286939065975,0.0271044323282828,0.0273098597535525,0.0272172266970648,0.026183005866397,0.0246769013479744,0.021753511065291,0.0215028569124421,0.0199923931913614,0.0192458797361375,0.0177272425100725,0.0171185888389155,0.0160849129085799,0.01576233191187,0.0141014756990799,0.0134296135893784,0.0132819455993304,0.0121381998018742,0.012007423722127,0.0116259934895308,0.0109001862469336,0.0100038252003326,0.00987413892124991,0.00986923481825939,0.00977169765878123,0.00973900363884442,0.00902409440289277,0.0090066575922598,0.00758337792434386,0.00642546471824838,0.00576613531618932,0.00534165795734302,0.0047444471931639,0.00408947699376307,0.00352223574785936,0.00350806833922007,0.00333860433588092,0.00290050446872763,0.00238448385405825,0.00220085244207982,0.00165213780747363,0.00160582127922982,0.00118406842204492,0.000926330564876378,0.000597755664511404,0.000601569966837366,0.000428836561504535,0.000304054385412364,0.000265366461820468
"MM-0035-06",0.0934401426208935,0.059282840756199,0.0436692709947774,0.0408476828293626,0.0381983388821216,0.0353703837125331,0.0350681185670219,0.0343178173909692,0.0330886504799548,0.0319620258466859,0.0295616652731864,0.0295110643452793,0.0270738421686686,0.0271468951639252,0.0270812144892909,0.025972015341129,0.0249475978801227,0.0215787824612492,0.0216119579040492,0.0199491644982549,0.0193275438276083,0.0177847181846666,0.0170625658691715,0.0159379518687995,0.0158682499283712,0.0141957384635749,0.0132567729006898,0.0132249378798211,0.0122621798276552,0.0119749944288713,0.0116737345998087,0.0108148592473196,0.0100608719109558,0.0098792447392628,0.00983467571004663,0.00967918676601427,0.00968555377018801,0.00907834263530303,0.00887761445108884,0.00767961234997746,0.00645547202120548,0.0057715217307528,0.00533621970855876,0.00468376933349195,0.00408359541374636,0.00362148495292606,0.00341573018646945,0.00336579946952802,0.00294457187761278,0.00243889770402478,0.00228642470933788,0.00167318167576199,0.00164938918648117,0.00120805526559623,0.000948348516404251,0.000626647252889028,0.000590790966226394,0.000452727507301111,0.000300924723579865,0.000291541770060671
"MM-0036-01",0.0931821963590505,0.0593239121984542,0.0435107144805991,0.0411090593933008,0.0383038723572531,0.0356239890648905,0.0350466486974811,0.0342813527145439,0.0331226299234771,0.032139062903153,0.0293695806972951,0.0296255775929959,0.0274442145712086,0.0272636693921354,0.0270676296641119,0.0258213289876737,0.0247798258277963,0.0215832330117428,0.021401340480587,0.0199192531896876,0.0189713909995534,0.0176658068314793,0.0169820256495416,0.0160900785708367,0.0157613246626736,0.0142253432884688,0.0135610987117293,0.0133327225337225,0.0120985480260281,0.0119462972406903,0.0117468891324602,0.0107943112100367,0.0100067839177361,0.0099704054115049,0.00967264060124239,0.00961672548981301,0.00972316630434124,0.00909125817758505,0.00895921767348674,0.00767586481477614,0.00638105946336314,0.00569188887309493,0.00529644103684132,0.00473055316213429,0.00411952899265895,0.00356172523044773,0.00347549469715904,0.00344248457113446,0.00298236383491434,0.00251213795807445,0.00221167844364666,0.00173000007410436,0.00162086455541086,0.00124023759206625,0.000903399571407302,0.000639992239252004,0.000563866846583081,0.000462141764344079,0.00032066979566732,0.000286312317560107
"MM-0036-06",0.0934399360945102,0.0592373934485952,0.0434373227718694,0.0409722184300874,0.0383163805403415,0.0354990627142827,0.0350586983468979,0.0343612922451406,0.0330398090948308,0.0320522071654967,0.0297302504967263,0.0293222601262352,0.0270467191879509,0.0272335522543613,0.0271063965557188,0.0261730113199776,0.0248839021665615,0.0216714655591379,0.0216913580150605,0.0199505730977546,0.0191693066425981,0.0177155971676263,0.016845399733051,0.0159658411427475,0.0157665265353661,0.0140729374448569,0.0134769438634894,0.0133579791761091,0.0122798860747348,0.0119456148056039,0.011587550598997,0.0108292969850058,0.00987133871547781,0.00995168863547894,0.00981049120324395,0.00976134513567045,0.00951951527935639,0.00910294384944765,0.00889348799002725,0.00775103694302099,0.00642292297407038,0.00580937722571229,0.00532142698337537,0.00464118300045324,0.00399994383306563,0.0036531910229637,0.00347532906412626,0.00338834832548426,0.00297177689557553,0.00241556822605319,0.00228919262372132,0.0016986597165286,0.00162065008545955,0.00118145586254079,0.000956398076906575,0.00060301444816377,0.000592093099814103,0.000446215089714976,0.000319449439227767,0.000280444623693241
"MM-0037-01",0.0932587313719369,0.059255003068046,0.0433944610106969,0.0412037684934997,0.0380863825404857,0.0357974587249129,0.0349761733033347,0.0339324096900018,0.0330272464017741,0.0320731917367294,0.029485537123357,0.029450999178266,0.0271306772307924,0.027452732355147,0.0270723664144051,0.0260102124666731,0.024770883346072,0.0216996975014264,0.0215835244133932,0.019878157306435,0.0192335985129845,0.0176641404626829,0.0168365754147245,0.0161072416651416,0.0158394604545014,0.0142188683036756,0.0134307751929639,0.0132145766275894,0.0123165900552248,0.0119564086278478,0.0117491809573021,0.0107596912576836,0.00991418442006753,0.00989803680937566,0.00988906591454684,0.00990431643575583,0.00975988502901187,0.00910231843805956,0.00889823058070396,0.00773156570821626,0.00645411028459267,0.00577860190398272,0.00524483366166808,0.00466845366891657,0.00403376285977774,0.00364218330049986,0.00343360999572985,0.00336094574761643,0.00296802055411423,0.00246206208576893,0.00222343628332239,0.00171792635971853,0.00165961554333122,0.00121107080189035,0.000958988657200578,0.000623028645861367,0.00058849070077042,0.000427911683334589,0.000298730797799619,0.000264641397450113
"MM-0037-06",0.0933685772063431,0.0593761984132774,0.0434782934033721,0.0409498635328802,0.038234738411519,0.0355678771926871,0.0351320055148056,0.0340477513324017,0.0331947149156036,0.0320816520471939,0.0294694150901394,0.0292729922310082,0.0271093476703314,0.0272608738759468,0.0271583598504193,0.0261309747624686,0.024843189084127,0.0217632786529507,0.0214714504050988,0.0199423452141103,0.0191413140876345,0.017880092262623,0.016890121052602,0.0159648758513996,0.0157980099558329,0.0141398268859868,0.0134540305035347,0.0133025042979192,0.0122347122218044,0.0118815252141477,0.0116750006079755,0.0107647209579449,0.0100291641178462,0.00994984669663518,0.00978747046642011,0.0097882187439787,0.00967822194286527,0.00916602595400712,0.00900327558501275,0.00767545705728626,0.00637719549312426,0.00578268897282069,0.00529743097607195,0.00461762081408857,0.00409008513527923,0.00356554256670427,0.00342486638568844,0.00341401636108882,0.00296355327081474,0.00247043835970076,0.00221527571221993,0.0017161745806372,0.00162525885726793,0.00119050959572434,0.000927490033878267,0.000615832430723528,0.000596003075420766,0.000435497539102179,0.000316521407285604,0.000286216166162515
